id,part_id,variant_group_id,supplier,no_tax_price,purchase_special_invoice,purchase_general_invoice,oa_supplier_id,external_price_fields
1138,2991,ef16d3781d4b48cfa44ba6b8adaeb5b8,梯乎,1785.00,2017.05,,77,
1139,829,2cef2796f0954fe99b05f599e15f075c,梯乎,60.00,0.00,0.00,77,
1140,829,685eaa6ef6cb4fa9b84bf5d5e57fc66e,梯乎,200.00,226.00,,77,
1144,3092,37512e28887345e8807dcae05b6a3f9f,湖州讯通,110.62,125.00,,103,
1145,346,c9dafaedcb294173a0696addbde5032e,菱威,0.00,0.00,,20,
1146,3092,81ffe7c315c345a397fa0f4c64d8e18c,湖州讯通,181.42,205.00,,103,
1147,3092,37512e28887345e8807dcae05b6a3f9f,宏鑫,119.47,135.00,,64,
1148,1543,bca0081e4ffe4ff9b334216d19229160,梯乎,260.00,293.80,,77,
1149,3711,9d654f8716174bf2a4c5d4dbc7a789d0,徽菱,60.00,67.80,61.20,28,
1150,3711,37485927b5724342acb99ec1e211a6cb,梯乎,80.00,90.40,,77,
1151,4795,68de2bd69ca04a26843c6801a4430d98,湖州讯通,619.47,700.00,,103,
1152,4795,68de2bd69ca04a26843c6801a4430d98,宏鑫,601.77,680.00,,64,
1153,347,5fb9a091caee4265bdee279be6b55b04,菱威,0.00,0.00,,20,
1154,290,a883eba88c314c32ba34e03bbe567a63,徽菱,750.00,847.50,765.00,28,
1155,290,3f379b61b41c4a6c92d5a9783e5e6f94,徽菱,650.00,734.50,663.00,28,
1156,348,086c77e6f3e54b8589a4f990ea668f0f,菱威,0.00,0.00,,20,
1157,3910,8be3e5452c3540fc85a248caea157b37,梯乎,300.00,339.00,,77,
1158,3910,8be3e5452c3540fc85a248caea157b37,徽菱,260.00,293.80,265.20,28,
1159,3197,21d5052115664d6b8ee6d0d9fb9d7e3d,新动力,80.00,90.40,,49,
1160,3197,be8a27637218413990c6e98d5d8426f1,新动力,60.00,67.80,,49,
1161,3766,21c67ba924074620a3f726d50cc3453c,菱威,42.00,47.46,,20,
1162,3766,46478cadf1f44e8e9414bd975388b5c5,菱威,52.00,58.76,,20,
1163,2975,20c22c3cde154955a53263aaa308beb2,菱威,570.00,644.10,,20,
1164,2975,ebedcf04b163459a954b64c2056aef7f,菱威,115.00,129.95,,20,
1165,4011,1654ee1fbf0740b89d2b27cd6e806dc7,越沃,420.00,474.60,,42,
1166,4011,1b27c0eb951a447e99971df567bf0573,越沃,330.00,372.90,,42,
1167,1880,4a47771234d442aa98c63be2e244f614,菱威,455.00,514.15,,20,
1168,1880,97151d3eb5e74afc906e156202feb841,菱威,510.00,576.30,,20,
1169,2493,fa20c181a0cf441dba6ceb06a7e1eb18,菱威,500.00,565.00,,20,
1170,2493,12d304fedba546d480102e89fd8f27c1,菱威,1200.00,1356.00,,20,
1171,4905,97118b0ac9784376b7c070c16b102016,龙奥机电,398.23,450.00,,95,
1172,4905,97118b0ac9784376b7c070c16b102016,菱威,350.00,395.50,,20,
1174,4353,880ab8ce595a4cbf880c5c06befb87ad,梯安,670.00,757.10,,18,
1175,4353,880ab8ce595a4cbf880c5c06befb87ad,菱威,650.00,734.50,,20,
1176,5284,9ea479ac8adf4977be5baa22fe6d7c85,梯乎,1000.00,1130.00,,77,
1177,5284,32e021de3ff548a5bcdd61cab1299fbd,梯乎,550.00,621.50,,77,
1178,5029,d8b9be2270b842d6b055d7ac295e77f6,宏鑫,814.16,920.00,,64,
1180,5029,21327a1e88cb4a008a6593462eb77528,菱威,880.00,994.40,,20,
1181,5029,d8b9be2270b842d6b055d7ac295e77f6,湖州讯通,548.67,620.00,,103,
1182,2993,9d553b45427a465a9459dc0636eb87ae,梯乎,150.00,169.50,,77,
1183,2993,fb6f0986d5ef46638831e1f9aa54fd0b,梯乎,270.00,305.10,,77,
1184,5388,659047c594c94d4bb71d7791090b90bd,梯乎,0.00,0.00,300.00,77,
1185,5388,659047c594c94d4bb71d7791090b90bd,徽菱,400.00,0.00,0.00,28,
1186,3248,1f744a6027e44161896ae9bf17f22fe1,阿卡宋,389.38,440.00,,8,
1187,5388,b0b3b19c46154e4099e1cafb775a3698,梯乎,0.00,0.00,130.00,77,
1188,5388,b0b3b19c46154e4099e1cafb775a3698,徽菱,130.00,0.00,0.00,28,
1189,3974,047b8bad5caa4c1589c62acdfbfaeff7,门科,460.00,,,4,
1190,3974,047b8bad5caa4c1589c62acdfbfaeff7,湖州讯通,451.33,510.00,,103,
1191,4685,6cb9bc5c312d470bae8931fb93706f54,阿卡宋,398.23,450.00,,8,
1192,4394,e0324a71bb404469af6b83ebd23eed0e,苏州尼隆,176.99,200.00,,102,
1193,4394,e0324a71bb404469af6b83ebd23eed0e,阿卡宋,265.49,300.00,,8,
1194,5391,42a770e75cd6487cb7624e49b8d082dd,菱威,210.00,0.00,,20,
1195,4675,0c9b64e48d5f429a817b92b7548474fa,苏州尼隆,185.84,210.00,,102,
1196,4675,0c9b64e48d5f429a817b92b7548474fa,阿卡宋,283.19,320.00,,8,
1197,2982,f519089b25504f7dba9f1ef7f14c63ca,徽菱,650.00,734.50,663.00,28,
1198,2982,f519089b25504f7dba9f1ef7f14c63ca,梯乎,750.00,847.50,,77,
1199,5392,678ffb64c6c34ce2a3db493e6b640044,菱威,450.00,0.00,,20,
1200,2438,d67780dda78f4585b9ab690a0124a097,菱威,1280.00,1446.40,,20,
1201,2438,1f05010199a6451b8de07ad1b632eaf3,菱威,550.00,621.50,,20,
1203,4364,a8a710e65c9e4229aa5cf8a215e9aac5,菱威,1050.00,1186.50,,20,
1204,2096,d624d4c17a7d4d1e9f2d64019b39026c,菱威,2580.00,2915.40,,20,
1205,1604,8f602e7de0b448fb8219b90c4c6ae5d1,菱威,1100.00,1243.00,,20,
1206,1604,583c152c9c7045278a6338f3923c354c,菱威,5600.00,6328.00,,20,
1207,1045,8086d46c1ef446658cc125346e83b87f,菱威,385.00,435.05,,20,
1208,1045,1474bae109c54e668d200899ac5f5c96,菱威,635.00,717.55,,20,
1209,2414,b326da73905048b089c79ae069a90744,菱威,1030.00,1163.90,,20,
1210,3331,b7e04ce8057a462db2c68875f2cbbf1b,菱威,500.00,565.00,,20,
1211,3331,99442cc2d34d4501bee652ef87ba2442,菱威,380.00,429.40,,20,
1212,1563,a817c0ecd81a4f5fab86ba2ee8c9a645,菱威,2650.00,2994.50,,20,
1213,1563,ebcba0f880a24df48870d6d73d75e275,菱威,7700.00,8701.00,,20,
1214,2320,94db9711d745412dbb66d7a74d3de523,菱威,600.00,678.00,,20,
1215,1124,f76e9f920e3640caa73689f50ac6a114,菱威,680.00,768.40,,20,
1216,1124,dc5de17420774475b7bc7a34675647ba,菱威,360.00,406.80,,20,
1217,5393,d2a2e9c24b244dd597a5ca976abc4d49,菱威,135.00,0.00,,20,
1218,2632,6708dc4e18174c749419b3b414288926,菱威,850.00,960.50,,20,
1219,2632,e9af678a3cfc4e289e97c841116f3ffe,菱威,460.00,519.80,,20,
1220,4595,4938deebed2341bab0df58236f897e5e,菱威,2650.00,2994.50,,20,
1221,4595,f9190e96240f46b797dcfa704ce42d13,菱威,650.00,734.50,,20,
1222,4758,4df7a8a1490d4d2cb39bf5831f312a69,徽菱,11500.00,12995.00,11730.00,28,
1223,5394,4c1644f1103d406faf2ec08a57b8f616,吉菱机电,0.00,0.00,,48,
1224,4758,4df7a8a1490d4d2cb39bf5831f312a69,梯乎,8500.00,9605.00,,77,
1225,4459,cf6bd3e712414e4a9c3f80ffe732cb5f,菱威,900.00,1017.00,,20,
1226,4646,072fde0e696b4cde8da8caf06da6467e,菱威,1230.00,1389.90,,20,
1227,4306,ae9d7fb0a9b9484c97a80e6df6524ca2,梯安,1180.00,1333.40,,18,
1228,4306,ae9d7fb0a9b9484c97a80e6df6524ca2,菱威,1220.00,1378.60,,20,
1229,2059,f24cfeae14b745528d84e691d9413b8b,南希,650.00,734.50,669.50,67,
1230,2059,bfb6f6d08dd84cb7a2ad22cf788de492,南希,400.00,452.00,412.00,67,
1231,3419,cc6e34c06e264a56a2724dccb22546e5,梯乎,1050.00,1186.50,,77,
1232,3419,56f6ef9a3e4f43869a41cd2915ec5218,徽菱,4000.00,4520.00,4080.00,28,
1233,2901,33bb4b0c76cf4324a3f402a2d5828ca8,梯安,1170.00,1322.10,,18,
1234,2901,33bb4b0c76cf4324a3f402a2d5828ca8,菱威,1250.00,1412.50,,20,
1235,1359,9f30730f43ac4650a764c9288f19ea4c,菱威,1500.00,1695.00,,20,
1236,1359,e690d80f2ff84f3aaad6ced84fa7526c,菱威,1100.00,1243.00,,20,
1237,1366,e5372631d39540aa8083f421977d0cd1,梯乎,1800.00,2034.00,,77,
1238,1366,3e0c485113624536b128ae0ec6f6c226,梯乎,4100.00,4633.00,,77,
1239,2782,22bea6dcb0f841d78e0e76ddf2c9c9e2,大周,35.00,39.55,,52,
1240,4615,f51214dae1314892a2bef7bc44bead50,湖州讯通,53.10,60.00,,103,
1242,5367,17d58e2f91fb4f6190db79b191baa37b,菱威,1250.00,0.00,,20,
1243,3922,32d642dd816745cfbeb465ff933b4a0e,菱威,65.00,73.45,,20,
1244,3922,4dc456f9150e4b1aa43fbc5bcebcca1c,菱威,46.00,51.98,,20,
1245,999,a78ae343679747a4b9352f668363b845,菱威,1700.00,1921.00,,20,
1246,999,234af20f8f2a49ebba7c1166e4dee902,菱威,1350.00,1525.50,,20,
1247,632,ec21c2d53dfe4cfd90a2eb310890a82f,菱威,1750.00,0.00,,20,
1248,4534,d257fe7e93bb495987634837838db510,越沃,17.00,19.21,,42,
1249,4534,d257fe7e93bb495987634837838db510,大周,18.00,20.34,,52,
1250,2263,53ba6d48c5e6407e99074c36f80acc8b,大周,6.50,7.34,,52,
1251,4358,a96acaac9e7d4fae916bf329dac14429,越沃,18.00,20.34,,42,
1252,4358,38cbffbbc7f3490cba0517c9fc906576,越沃,8.00,9.04,,42,
1253,3873,55ee057bb6c047e688f412504dff03f5,宏鑫,2123.89,2400.00,,64,
1254,3873,55ee057bb6c047e688f412504dff03f5,湖州讯通,1814.16,2050.00,,103,
1255,5395,4a419fc8749c485a8d14ae6188b825e5,越沃,60.00,0.00,0.00,42,
1256,420,9afec0e67d49441fa4511d6873e666ff,南希,85.00,96.05,87.55,67,
1257,2123,7e4dd53380b541d89dd88aa02a262d08,菱威,40.00,45.20,,20,
1258,2909,91eba8244e38489d9ca33611da91e857,菱威,480.00,0.00,,20,
1259,4090,4f3727d3db5f4601812cb3fe7ca6d396,菱威,17.00,0.00,,20,
1260,5396,4f1780cab2d040a88f35fd852fcc789f,大周,22.00,0.00,,52,
1261,167,cb4921fcb53d4fabae41782719bd5832,菱威,2300.00,0.00,,20,
1262,167,3a97406d6caf4f4586de37bd63c361fe,菱威,1000.00,0.00,,20,
1263,5397,693a4f68e99c4779bfa3c26696c06651,南希,1500.00,0.00,0.00,67,
1264,5398,206ac5bb44b3493d8c45c7c3702b1fe4,菱威,120.00,0.00,,20,
1265,457,a020e1a8ed70441aa547a9dd9b060fdf,梯乎,3200.00,0.00,0.00,77,
1266,1421,c80b6b783d104c45be7e90c338e1d63b,徽菱,200.00,226.00,204.00,28,
1267,457,9905dc6177a24a5db8b4aa2d078ce1d1,梯乎,1300.00,0.00,0.00,77,
1268,1421,109f7f5c719a46d79089043e9c66af3c,徽菱,130.00,146.90,132.60,28,
1269,2611,e700feff721a4c43a49afead99c9a487,梯乎,900.00,1017.00,,77,
1270,2611,aa1b2a576ccc46eca8ed89f345d87d22,梯乎,500.00,565.00,,77,
1271,3269,bb80b0a52f664bdab53d121b0cb304c2,梯乎,280.00,316.40,,77,
1272,3269,b5e5bab8f7614ff9b134f8d42b5fbb5f,梯乎,550.00,621.50,,77,
1273,3453,d4c83e2f133c4f84856e83214b07b821,宜电,201.77,228.00,,11,
1274,4338,58fe8b640e514c9cabd4ae4ea5bf6433,菱威,700.00,791.00,,20,
1275,4338,2124c5d6fe414e3e94b30e6122c2e801,越沃,750.00,847.50,,42,
1276,547,fa4e52024d2a4383968ea809150bb1e5,梯乎,900.00,0.00,0.00,77,
1277,547,625918cea61249f3847e751c9507ef4f,梯乎,450.00,0.00,0.00,77,
1278,4609,68c122a05b5d487fa2da248d2e17f47f,湖州讯通,185.84,210.00,,103,
1279,4609,cc4488b7141d43fa9fa29b1ed9e171fc,宏鑫,137.17,155.00,,64,
1280,4922,1931f249e43a49cc95c2f3a05166b5e2,沈阳蓝光,338.05,382.00,,107,
1281,547,fa4e52024d2a4383968ea809150bb1e5,徽菱,1000.00,0.00,0.00,28,
1282,4922,1931f249e43a49cc95c2f3a05166b5e2,菱威,520.00,587.60,,20,
1283,584,fd90fb410b784543a9133eab79b00cf5,梯安,245.00,0.00,,18,
1284,3847,d2b414762a6341229ef69db5e7d6a621,越沃,265.00,299.45,,42,
1285,4882,5851871c89664a72bf7d08b3420f0b18,越沃,130.00,0.00,0.00,42,
1286,3808,86943520b40348b1a75e3c89195449d4,菱威,180.00,203.40,,20,
1287,2435,a72a1db032c74782bfaf5d3edcc1874a,宏鑫,1522.12,1720.00,,64,
1288,4219,eb18254bda8e45b19526fc8bde880b1f,宏鑫,469.03,530.00,,64,
1290,4219,1d4c78ed65874f3c95e33ddaba468105,宏鑫,734.51,830.00,,64,
1291,1811,820039ca64134935950b5a407a997469,菱威,150.00,169.50,,20,
1292,1811,a14ec024b760408eae4be22c0b42025d,菱威,260.00,293.80,,20,
1293,685,c17684ed481244d68faba0a57c61e612,梯乎,280.00,0.00,0.00,77,
1294,3747,6f77022f01c7483c80d1564941041741,菱威,150.00,169.50,,20,
1295,3747,ccf1d49a6fb6405a9f339937c36da1c7,菱威,260.00,293.80,,20,
1296,3684,f95c05546a3f42189de9234a583cd699,菱威,150.00,169.50,,20,
1297,3684,1dcaada500204cf59e918cef52fcd156,菱威,260.00,293.80,,20,
1298,3538,9658af49c753463da966a00aa715f3cb,菱威,260.00,293.80,,20,
1299,3538,7df9ff5ee37941bab8bda6ae55d027ac,菱威,150.00,169.50,,20,
1300,685,c17684ed481244d68faba0a57c61e612,徽菱,300.00,0.00,0.00,28,
1301,692,d7e5990796bf46818f6d58553e49c6f6,梯乎,800.00,0.00,0.00,77,
1302,692,d7e5990796bf46818f6d58553e49c6f6,徽菱,900.00,0.00,0.00,28,
1303,692,e3a516e55fb94582a719921c0e7b1809,梯乎,110.00,0.00,0.00,77,
1305,2617,2deb22c75bf24fd7b12534b9805d8112,大周,3.50,3.95,,52,
1306,5399,3afeeaa7e87441daa10e70a65edff86c,菱威,450.00,0.00,,20,
1307,3455,0e660b0852744de3985c3b82a055a94d,菱威,110.00,0.00,,20,
1308,4315,66ef393630ba4567902a3cd9a55f01d0,梯乎,310.00,0.00,0.00,77,
1309,5400,9ff6b961b7b6449285c975f085ff2e0e,沈阳蓝光,0.00,0.00,,107,
1310,5401,144f806de9d64b538becbf8444d619d4,沈阳蓝光,73.45,83.00,,107,
1311,696,ef2807d6d37f4d9eb037cd1ae42bf7c1,梯乎,0.00,0.00,,77,
1312,5401,f9837ba9926340e1be6c0fee1e3bf15b,沈阳蓝光,87.61,99.00,,107,
1313,687,5e3ef03145ee44a38cf752ba3e7d7147,徽菱,180.00,0.00,0.00,28,
1314,716,f68ee711dd8f4ac984784194500acf58,梯乎,3485.00,0.00,0.00,77,
1315,716,f68ee711dd8f4ac984784194500acf58,徽菱,3500.00,0.00,0.00,28,
1316,716,ffb21966c4324959b45c68a9d89cf243,徽菱,2100.00,0.00,0.00,28,
1317,5402,5a6e57db065e4b97b0c6ba1ebca4bb3e,菱威,140.00,0.00,0.00,20,
1318,588,ca6b87671b7c42f0866a47cb206bd0cf,梯安,220.00,0.00,,18,
1319,5402,5a6e57db065e4b97b0c6ba1ebca4bb3e,越沃,210.00,0.00,0.00,42,
1320,299,99bc69a3dee2464abdae54ed74d2237d,梯乎,3000.00,0.00,0.00,77,
1321,299,99bc69a3dee2464abdae54ed74d2237d,徽菱,3200.00,0.00,0.00,28,
1322,2650,c36f3804ffd64f88beb89fa759c32fab,湖州讯通,39.82,45.00,,103,
1323,299,635aed5a872048d2af4827148d2dc696,梯乎,1400.00,0.00,0.00,77,
1324,2650,3d6c2104114840e195376b26ec45d345,湖州讯通,14.16,16.00,,103,
1325,2651,bb5be583b871480c9f5e2ad4ae057510,湖州讯通,39.82,45.00,,103,
1326,2651,2c11bff68c7049b3ae7974e62845cf68,湖州讯通,14.16,16.00,,103,
1327,1067,a02b6cc243aa403db3afe3df11f5af27,徽菱,3700.00,0.00,0.00,28,
1328,2085,0998b4cb2c3f4277ab5139215dc80f88,梯乎,1870.00,0.00,0.00,77,
1329,5403,4f84ea32b883490093cf0ea05ca72b0d,宏鑫,1221.24,1380.00,,64,
1330,5403,4f84ea32b883490093cf0ea05ca72b0d,湖州讯通,1327.43,1500.00,,103,
1331,5403,4e1a925257fc46c8adea9a6d5ec12b2a,湖州讯通,707.96,800.00,,103,
1332,2085,0998b4cb2c3f4277ab5139215dc80f88,徽菱,1600.00,0.00,0.00,28,
1333,2085,14fda702eece4eea8ef1706584d43677,梯乎,850.00,0.00,0.00,77,
1334,5404,cf7e9e478499484ebb6af52f948f72a9,德威利,80.00,0.00,0.00,25,
1335,5404,cf7e9e478499484ebb6af52f948f72a9,大周,65.00,0.00,0.00,52,
1336,4372,7676031ec5b4434aad11c04a95e27e0f,德威利,280.00,0.00,0.00,25,
1337,4373,79169387cf6c434abc6e175577635182,德威利,470.00,0.00,0.00,25,
1338,4001,34a78bc0d2ea461ba64a7c64cea4d0b5,德威利,550.00,0.00,0.00,25,
1339,4118,1965976fd6a04913902ce4827e93370d,德威利,268.00,0.00,0.00,25,
1340,161,5b0cf8a8f4aa414caf570a1f349a883d,梯安,690.00,0.00,,18,
1342,4429,80b5fc6922e646fdb66cdf4e18a6d83f,湖州讯通,207.96,235.00,,103,
1343,4429,a4b06d9decb4490b83a54db92de26770,宏鑫,194.69,220.00,,64,
1344,4146,eaec1a72433d4b06960d5b24a9f28d1a,越沃,190.00,214.70,,42,
1345,5276,ada861e82fb24195af73237c07628888,徽菱,100.00,113.00,102.00,28,
1347,349,28e5f6588ae74b6c83590d6649416e4f,菱威,90.00,0.00,,20,
1348,5276,e92983ce0e5241e484476c37536a3e54,梯乎,1080.00,1220.40,,77,
1349,487,9e4631e85437492883be4490952a7cbe,梯乎,350.00,395.50,,77,
1350,106,da00ae89f78d40eb92dbda95d7b266ed,梯乎,175.00,0.00,0.00,77,
1351,106,fc1aceaa46fd4010b37d7876c82178fc,徽菱,500.00,0.00,0.00,28,
1353,353,7f0a83f38eb14f2cb679072d398180a7,菱威,35.00,0.00,,20,
1354,2787,5259e4a9be4541a4983c1852eeb82eb9,菱威,230.00,259.90,,20,
1355,2787,66ba283fc37f408a8f2c6858824542ae,龙奥机电,154.87,175.00,,95,
1356,4455,871bf62eb25f4a549ad551bef9169019,龙奥机电,146.02,165.00,,95,
1357,4455,871bf62eb25f4a549ad551bef9169019,菱威,140.00,158.20,,20,
1358,4584,123e1b697b8a43099be9adfc85dc376c,丽景恒泰,320.00,361.60,,84,
1359,4584,123e1b697b8a43099be9adfc85dc376c,菱威,310.00,350.30,,20,
1360,2984,a2acc6c082684238b7a66a1bec22b892,丽景恒泰,180.00,203.40,,84,
1361,5191,c8f0a46f8fe14f8b9d6e7c5e3d598ada,梯乎,50.00,56.50,,77,
1362,5191,d56788e61b3e460485a650edd9e53a4b,梯乎,90.00,101.70,,77,
1363,5191,c8f0a46f8fe14f8b9d6e7c5e3d598ada,徽菱,40.00,45.20,40.80,28,
1364,5191,d56788e61b3e460485a650edd9e53a4b,徽菱,65.00,73.45,66.30,28,
1365,4297,dbda0cb096c34932bd750b10927412de,烨程,2.50,2.82,,12,
1366,350,d6e1b22a87044bb98c97b1c80f786b9e,菱威,100.00,0.00,,20,
1367,355,e258f2c6fa65462b9649aa6aa0edaec5,菱威,200.00,0.00,,20,
1368,2999,122e2693e896418c8c9044e8d472e815,茂旺,486.73,550.00,0.00,10,"special,general"
1370,3620,3fb5f62151ec4b31bf58682618fb8564,茂旺,690.27,780.00,,10,
1371,3619,89625e6935c24b0890b2a2497d62157b,茂旺,486.73,550.00,,10,
1372,3210,20661712f5d14358a786a02caadf70fd,展力,398.23,450.00,,5,special
1373,4756,52d5a993a3c8402c80a254455553801e,大周,65.00,73.45,,52,
1374,4177,39b7cc3969774848bb7b111b97c62663,越沃,440.00,497.20,,42,
1375,4177,39b7cc3969774848bb7b111b97c62663,新动力,580.00,655.40,,49,
1376,4045,92c5f2dc510a4aec896594c3140dd758,梯乎,350.00,395.50,,77,
1377,4045,2dbd77171e054ec989f364250002e387,德威利,170.00,187.00,175.10,25,
1378,4878,7f7709594afa4185b4bfaa58e75fc275,徽菱,300.00,339.00,306.00,28,
1379,4878,7f7709594afa4185b4bfaa58e75fc275,梯乎,170.00,192.10,,77,
1380,3107,61e8ea23eb254a52a353e6d4a16ea93c,梯乎,200.00,226.00,,77,
1381,3107,a3f51e67223e46d387c6243a7d05002e,德威利,55.00,60.50,56.65,25,
1382,3438,e8d269a1e63d4990b51330df82e47b7c,大周,14.00,15.82,,52,
1383,357,dbf6f727840441b4987fc925c56f9a83,菱威,180.00,0.00,,20,
1384,3438,c44e7970dd8741db87f6ca56926059ea,大周,10.00,11.30,,52,
1385,2598,0b21abb4ac2445bf91bb035a9ec3c4be,新动力,880.00,994.40,,49,
1386,238,8734c64ae3f349ef988221a88f0a05a1,新动力,1100.00,1243.00,,49,
1387,238,f85d8dd9c4804958a794827ba33579e5,新动力,500.00,565.00,,49,
1388,2419,482ac69d4eb843eba581ffd81beed6cf,新动力,560.00,632.80,,49,
1389,371,167aa2bd2e324c82b84e363d009ef8eb,越沃,85.00,0.00,0.00,42,
1390,2479,d1f0c340810b461d9f0d31db0f4aaea2,新动力,390.00,440.70,,49,
1391,2479,b5a1173e90624647bcbd7c742f4bb7eb,新动力,410.00,463.30,,49,
1392,459,b04d96de9412419ea6679c174a140eb0,菱威,400.00,452.00,,20,
1393,4225,060b6855c3ea4d6d8566e75638361c7c,湖州讯通,486.73,550.00,,103,
1394,4225,060b6855c3ea4d6d8566e75638361c7c,宏鑫,460.18,520.00,,64,
1395,1869,09046b7a1ff14d2e9ffb77d4ee675a17,宏鑫,504.42,570.00,,64,
1396,1869,0e0c830f8d144733a942c3dba00df090,宏鑫,1486.73,1680.00,,64,
1397,2838,32ebef6408594f899143d948afa85e3a,梯乎,2800.00,3164.00,,77,
1398,2838,16604cd7d91a4929bb68bd368bd4f57d,梯乎,2000.00,2260.00,,77,
1399,4746,56a134ae5a604c4ca821d6df6a995449,梯乎,2000.00,2260.00,,77,
1400,4746,71684d3f53e84c00a2decd467c926438,梯乎,2800.00,3164.00,,77,
1401,4746,e18f9a8d2bba43d5877e3bdfd84a6fb9,徽菱,2200.00,2486.00,2244.00,28,
1402,4746,71684d3f53e84c00a2decd467c926438,徽菱,3000.00,3390.00,3060.00,28,
1403,1519,90d1d6c4446846468eb56b2c1f6cedfe,梯乎,3000.00,3390.00,,77,
1404,1519,efd2d615b23e43f0bf87d920bee139b7,梯乎,3800.00,4294.00,,77,
1405,4199,0e681ef14571464da05178122304dbf7,徽菱,1200.00,1356.00,1224.00,28,
1406,4199,0e681ef14571464da05178122304dbf7,梯乎,1150.00,1299.50,,77,
1407,1553,914c857b691247c8b6151cecde9b12bd,梯乎,4800.00,5424.00,,77,
1408,1553,77a072af36584720a79f5677bde06b9c,梯乎,900.00,1017.00,,77,
1409,4808,83bacca4363e48fc82197bb0567f87d7,湖州讯通,522.12,590.00,,103,
1410,4808,83bacca4363e48fc82197bb0567f87d7,宏鑫,530.97,600.00,,64,
1411,1846,094a5cf4067c4c459173bbbe5da7ca21,梯乎,2400.00,2712.00,,77,
1412,1846,f44f902fef6043e4886d007e9902d34d,梯乎,2900.00,3277.00,,77,
1413,1528,a94ad7b08e604dfdab58ef6204d45512,梯乎,2400.00,2712.00,,77,
1414,1528,95334a25f1df4add88f45bbc1d4bfc99,梯乎,600.00,678.00,,77,
1415,1528,f8c8787591e34d9493cb63f730c27801,徽菱,2300.00,2599.00,2346.00,28,
1416,356,71e74139c25f4019aeac21de4290c386,菱威,33.00,0.00,,20,
1417,373,f959a8d5530d44718ae63341db9cec85,菱威,100.00,0.00,,20,
1418,373,f959a8d5530d44718ae63341db9cec85,亿龙,130.00,0.00,,74,
1419,4213,b13cf0492faa4dbc9ce918bb0f5168ec,梯乎,500.00,565.00,,77,
1420,4213,d5c31a8c7503426982887fbbd1618819,梯乎,3000.00,3390.00,,77,
1421,1452,1fe81fd9793f44979a4259218b4e51bb,梯乎,2400.00,0.00,0.00,77,
1422,1452,891186a0dcd14739aceb2b7c56db0400,梯乎,1800.00,0.00,0.00,77,
1423,202,043bf989b7c74511995f405dd18f61be,梯乎,1800.00,2034.00,,77,
1424,202,414063cddf4741018edd38662f5e05f3,梯乎,2400.00,2712.00,,77,
1425,481,3146145adc5d4546805b835203b073e4,梯乎,2900.00,3277.00,,77,
1426,481,fd64daaf314140ddbd311351501a08b6,梯乎,2600.00,2938.00,,77,
1427,3062,abe0992547d14104977bb8eb97114702,梯乎,2400.00,2712.00,,77,
1428,3062,2b8c526934ae4cc7984bdbefc988867e,梯乎,1800.00,2034.00,,77,
1429,3048,c2a227dc8e784044a4a81010cdbe8e18,梯乎,1800.00,2034.00,,77,
1430,3048,b6f92e3f6940437fa293175b13028b9a,梯乎,2400.00,2712.00,,77,
1431,4471,fa2ad39cbfa74067b7fee422a4531dae,菱威,900.00,1017.00,,20,
1432,4471,fa2ad39cbfa74067b7fee422a4531dae,梯安,950.00,1073.50,,18,
1433,3558,d308c829695b4e1fb94549c1ec6ff4ee,梯乎,1300.00,1469.00,,77,
1434,3558,6431c4cb59fd4d30874667f8e467726a,梯乎,2200.00,2486.00,,77,
1435,4176,9bb46e0e1dde475caf26cd080e453d17,徽菱,3550.00,4011.50,3621.00,28,
1436,4176,9bb46e0e1dde475caf26cd080e453d17,梯乎,3550.00,4011.50,,77,
1437,4000,768aeaf3e25d4a0584f036ea9326cf28,菱威,45.00,50.85,,20,
1438,4000,9ce3453ef2ee49bda465dcb048e645c5,越沃,12.50,14.12,,42,
1439,4453,67d426a48b884e94a68333c2333a79c6,菱威,33.00,37.29,,20,
1440,906,6fc1df57fd8741ccacbb7369e0c7e3a8,菱威,2300.00,2599.00,,20,
1441,419,19d00c33295547b29fceeec8603028da,新动力,680.00,768.40,,49,
1442,419,c2953aded61b4b89a61134f1ef22e4a0,新动力,435.00,491.55,,49,
1443,1193,efb1245765624f4c9bc748b8380d8f83,菱威,3600.00,4068.00,,20,
1444,1193,9c313afa55bf41bda0c289f2d625c2c1,菱威,2650.00,2994.50,,20,
1445,1766,e2f3e01d4af24b9c85463a6aa9f9f44e,梯安,2600.00,2938.00,,18,
1446,1766,10bc140637424034a0d9329ff4bf92a2,梯安,2450.00,2768.50,,18,
1447,378,99bc5c85f1094954843f6b247679f825,菱威,0.00,0.00,,20,
1448,2741,fae09690b9da4b7cb78d8d9ee07cd27f,梯安,3000.00,3390.00,,18,
1449,2741,8d1928a8e9424117bc6dc14eda573539,梯安,2600.00,2938.00,,18,
1450,397,7a94f375107149449800fa54866a9e7f,宜电,38.50,43.50,,11,
1455,1629,7add6c47012b48aabcb5752bb9a16a29,梯安,2000.00,2260.00,,18,
1456,1629,7add6c47012b48aabcb5752bb9a16a29,菱威,2100.00,2373.00,,20,
1457,4481,024432808d60483c94151bbe6cb676c3,菱威,100.00,0.00,,20,
1458,4481,eb734493237f453886241f9e31c233f2,菱威,100.00,113.00,,20,
1459,2769,12d54b46954146b8bafa91fdc06ca4e1,梯安,2350.00,2655.50,,18,
